strategy,pos,startLeague,peakOvr,finalOvr,finalLeague,seasonsPlayed,retirementAge,everInNhl,everDemoted,nhlGames,nhlGoals,nhlAssists,ahlGames,teamsCount,championships,individualAwards,awardsList
CHAOS,RW,WHL,70,63,SHL,36,34,true,false,401,140,58,70,2,0,0,
CHAOS,RW,OHL,67,60,SHL,36,34,false,false,0,0,0,69,2,0,0,
CHAOS,C,NCAA,64,57,SHL,36,34,false,false,0,0,0,69,2,0,0,
CHAOS,RD,WHL,66,60,SHL,36,34,false,false,0,0,0,67,2,0,0,
CHAOS,G,LIIGA,69,62,SHL,36,34,true,false,66,0,0,311,1,1,1,2030:SHL Championship
CHAOS,RW,WHL,69,63,SHL,36,34,true,false,318,70,62,66,2,0,0,
CHAOS,G,SHL,66,58,SHL,36,34,false,false,0,0,0,0,1,1,1,2028:SHL Championship
CHAOS,C,QMJHL,70,64,SHL,36,34,true,false,559,68,222,66,2,0,0,
CHAOS,RD,OHL,67,60,SHL,36,34,false,false,0,0,0,65,2,2,2,2033:SHL Championship | 2039:SHL Championship
CHAOS,C,QMJHL,66,59,SHL,36,34,false,false,0,0,0,65,2,0,0,
CHAOS,RD,QMJHL,67,60,SHL,36,34,false,false,0,0,0,65,2,1,1,2037:SHL Championship
CHAOS,RD,LIIGA,63,56,SHL,36,34,false,false,0,0,0,0,1,0,0,
CHAOS,RD,OHL,67,59,SHL,36,34,false,false,0,0,0,67,2,0,0,
CHAOS,RW,LIIGA,67,61,SHL,36,34,false,false,0,0,0,0,1,1,1,2037:SHL Championship
CHAOS,G,SHL,67,59,SHL,36,34,false,false,0,0,0,0,1,0,0,
CHAOS,LD,USHL,68,60,SHL,36,34,true,false,241,4,38,71,2,1,1,2042:SHL Championship
CHAOS,G,USHL,69,60,SHL,36,34,true,false,65,0,0,253,2,0,0,
CHAOS,RD,OHL,68,60,SHL,36,34,true,false,78,1,14,70,2,0,0,
CHAOS,G,USHL,69,62,SHL,36,34,true,false,59,0,0,246,2,0,0,
CHAOS,RW,NCAA,69,63,SHL,36,34,true,false,322,96,35,65,2,0,0,
CHAOS,LW,WHL,69,62,SHL,36,34,true,false,411,113,69,69,2,2,2,2028:WHL Championship | 2038:NHL Championship
CHAOS,RW,LIIGA,65,59,SHL,36,34,false,false,0,0,0,0,1,0,0,
CHAOS,C,OHL,67,60,SHL,36,34,false,false,0,0,0,71,2,1,1,2038:SHL Championship
CHAOS,G,QMJHL,68,59,SHL,36,34,false,false,0,0,0,196,2,0,0,
CHAOS,LW,WHL,70,63,SHL,36,34,true,false,552,161,99,67,2,2,2,2026:WHL Championship | 2037:NHL Championship
CHAOS,LW,SHL,69,62,SHL,36,34,true,false,403,105,82,0,1,1,1,2039:NHL Championship
CHAOS,RD,LIIGA,64,57,SHL,36,34,false,false,0,0,0,0,1,0,0,
CHAOS,LW,WHL,70,63,SHL,36,34,true,false,398,114,77,71,2,0,0,
CHAOS,LD,OHL,68,60,SHL,36,34,true,false,155,0,31,70,2,1,1,2026:OHL Championship
CHAOS,G,WHL,69,61,SHL,36,34,true,false,63,0,0,249,2,0,0,
CHAOS,LW,QMJHL,68,60,SHL,36,34,true,false,76,22,13,70,2,1,1,2026:QMJHL Championship
CHAOS,LW,OHL,67,61,SHL,36,34,false,false,0,0,0,65,2,1,1,2033:SHL Championship
CHAOS,RW,QMJHL,68,62,SHL,36,34,true,false,152,51,16,71,2,2,2,2026:QMJHL Championship | 2032:SHL Championship
CHAOS,RD,LIIGA,64,56,SHL,36,34,false,false,0,0,0,0,1,0,0,
CHAOS,G,WHL,69,61,SHL,36,34,false,false,0,0,0,369,2,0,0,
CHAOS,RD,NCAA,65,57,SHL,36,34,false,false,0,0,0,68,2,0,0,
CHAOS,RW,SHL,67,61,SHL,36,34,false,false,0,0,0,0,1,1,1,2039:SHL Championship
CHAOS,C,LIIGA,65,59,SHL,36,34,false,false,0,0,0,0,1,0,0,
CHAOS,RW,SHL,66,59,SHL,36,34,false,false,0,0,0,0,1,2,2,2037:SHL Championship | 2043:SHL Championship
CHAOS,LW,LIIGA,67,60,SHL,36,34,false,false,0,0,0,0,1,0,0,
CHAOS,C,USHL,67,61,SHL,36,34,false,false,0,0,0,70,2,0,0,
CHAOS,RW,WHL,70,64,SHL,36,34,true,false,391,137,51,66,2,1,1,2027:WHL Championship
CHAOS,RD,OHL,67,60,SHL,36,34,false,false,0,0,0,71,2,0,0,
CHAOS,G,USHL,68,60,SHL,36,34,true,false,62,0,0,258,2,0,0,
CHAOS,C,QMJHL,70,62,SHL,36,34,true,false,467,40,188,68,2,1,1,2034:SHL Championship
CHAOS,G,USHL,66,58,SHL,36,34,false,false,0,0,0,62,2,1,1,2027:USHL Championship
CHAOS,LW,LIIGA,66,59,SHL,36,34,false,false,0,0,0,0,1,0,0,
CHAOS,C,OHL,67,60,SHL,36,34,false,false,0,0,0,67,2,2,2,2030:AHL Championship | 2042:SHL Championship
CHAOS,LD,SHL,65,57,SHL,36,34,false,false,0,0,0,0,1,0,0,
CHAOS,RW,USHL,70,63,SHL,36,34,true,false,389,135,41,71,2,0,0,
CHAOS,LD,USHL,68,60,SHL,36,34,true,false,79,5,20,68,2,0,0,
CHAOS,RW,QMJHL,67,61,SHL,36,34,false,false,0,0,0,67,2,0,0,
CHAOS,RW,SHL,69,62,SHL,36,34,true,false,315,90,37,0,1,0,0,
CHAOS,LW,OHL,68,61,SHL,36,34,true,false,156,39,20,68,2,0,0,
CHAOS,LD,QMJHL,65,56,SHL,36,34,false,false,0,0,0,71,2,0,0,
CHAOS,LW,LIIGA,68,63,SHL,36,34,true,false,238,64,43,0,1,1,1,2030:SHL Championship
CHAOS,G,OHL,68,60,SHL,36,34,false,false,0,0,0,182,2,0,0,
CHAOS,RD,QMJHL,67,60,SHL,36,34,false,false,0,0,0,66,2,0,0,
CHAOS,G,USHL,70,62,SHL,36,34,false,false,0,0,0,375,2,0,0,
CHAOS,RW,SHL,67,60,SHL,36,34,false,false,0,0,0,0,1,0,0,
CHAOS,LW,LIIGA,66,60,SHL,36,34,false,false,0,0,0,0,1,0,0,
CHAOS,C,NCAA,67,61,SHL,36,34,false,false,0,0,0,66,2,0,0,
CHAOS,G,OHL,69,62,SHL,36,34,true,false,62,0,0,321,2,0,0,
CHAOS,LD,LIIGA,65,58,SHL,36,34,false,false,0,0,0,0,1,0,0,
CHAOS,LD,QMJHL,66,59,SHL,36,34,false,false,0,0,0,65,2,0,0,
CHAOS,LD,NCAA,66,59,SHL,36,34,false,false,0,0,0,64,2,2,2,2040:SHL Championship | 2041:SHL Championship
CHAOS,C,NCAA,66,60,SHL,36,34,false,false,0,0,0,69,2,1,1,2041:SHL Championship
CHAOS,C,NCAA,67,60,SHL,36,34,false,false,0,0,0,69,2,0,0,
CHAOS,G,QMJHL,70,63,SHL,36,34,false,false,0,0,0,437,2,0,0,
CHAOS,LD,OHL,67,60,SHL,36,34,false,false,0,0,0,66,2,0,0,
CHAOS,C,OHL,69,63,SHL,36,34,true,false,314,36,142,66,2,0,0,
CHAOS,LD,WHL,67,58,SHL,36,34,false,false,0,0,0,71,2,1,1,2037:SHL Championship
CHAOS,RD,USHL,68,60,SHL,36,34,true,false,83,0,17,71,2,2,2,2026:USHL Championship | 2027:USHL Championship
CHAOS,RD,NCAA,66,59,SHL,36,34,false,false,0,0,0,70,2,1,1,2037:SHL Championship
CHAOS,LD,SHL,66,59,SHL,36,34,false,false,0,0,0,0,1,2,2,2028:SHL Championship | 2038:SHL Championship
CHAOS,LD,WHL,65,58,SHL,36,34,false,false,0,0,0,70,2,0,0,
CHAOS,LD,OHL,67,60,SHL,36,34,false,false,0,0,0,68,2,1,1,2043:SHL Championship
CHAOS,G,WHL,70,62,SHL,36,34,true,false,196,0,0,182,2,0,0,
CHAOS,LW,WHL,67,60,SHL,36,34,false,false,0,0,0,71,2,0,0,
CHAOS,RD,NCAA,66,59,SHL,36,34,false,false,0,0,0,66,2,0,0,
CHAOS,C,NCAA,69,62,SHL,36,34,true,false,242,33,66,69,2,1,1,2036:SHL Championship
CHAOS,C,QMJHL,67,61,SHL,36,34,false,false,0,0,0,68,2,1,1,2028:QMJHL Championship
CHAOS,LW,USHL,69,63,SHL,36,34,true,false,475,144,94,67,2,2,2,2030:AHL Championship | 2042:NHL Championship
CHAOS,G,USHL,68,61,SHL,36,34,false,false,0,0,0,191,2,2,2,2034:SHL Championship | 2043:SHL Championship
CHAOS,LW,OHL,66,61,SHL,36,34,false,false,0,0,0,70,2,0,0,
CHAOS,C,QMJHL,68,62,SHL,36,34,true,false,79,7,33,68,2,4,4,2027:QMJHL Championship | 2035:SHL Championship | 2041:NHL Championship | 2042:SHL Championship
CHAOS,LW,WHL,66,60,SHL,36,34,false,false,0,0,0,68,2,1,1,2040:SHL Championship
CHAOS,RW,QMJHL,68,62,SHL,36,34,true,false,165,55,29,67,2,0,0,
CHAOS,G,WHL,68,60,SHL,36,34,false,false,0,0,0,128,2,1,1,2041:AHL Championship
CHAOS,LD,OHL,63,55,SHL,36,34,false,false,0,0,0,64,2,1,1,2026:OHL Championship
CHAOS,RD,USHL,66,58,SHL,36,34,false,false,0,0,0,69,2,0,0,
CHAOS,RW,USHL,70,65,SHL,36,34,true,false,473,140,68,69,2,0,0,
CHAOS,RD,QMJHL,66,58,SHL,36,34,false,false,0,0,0,68,2,0,0,
CHAOS,RW,LIIGA,68,61,SHL,36,34,true,false,248,72,43,0,1,0,0,
CHAOS,RD,NCAA,66,60,SHL,36,34,false,false,0,0,0,67,2,0,0,
CHAOS,RD,WHL,64,57,SHL,36,34,false,false,0,0,0,66,2,0,0,
CHAOS,LD,QMJHL,66,58,SHL,36,34,false,false,0,0,0,70,2,1,1,2041:SHL Championship
CHAOS,RW,OHL,68,62,SHL,36,34,true,false,151,38,32,65,2,0,0,
CHAOS,G,OHL,67,60,SHL,36,34,false,false,0,0,0,63,2,0,0,
CHAOS,C,OHL,68,63,SHL,36,34,true,false,236,39,96,67,2,0,0,
CHAOS,LW,USHL,66,59,SHL,36,34,false,false,0,0,0,66,2,0,0,
CHAOS,RW,USHL,68,62,SHL,36,34,true,false,77,16,9,69,2,0,0,
CHAOS,RD,OHL,68,60,SHL,36,34,true,false,161,0,34,67,2,0,0,
CHAOS,LW,USHL,69,63,SHL,36,34,true,false,391,121,61,66,2,2,2,2035:SHL Championship | 2039:NHL Championship
CHAOS,LD,USHL,66,59,SHL,36,34,false,false,0,0,0,71,2,3,3,2029:USHL Championship | 2030:AHL Championship | 2037:SHL Championship
CHAOS,C,SHL,68,61,SHL,36,34,true,false,153,15,76,0,1,2,2,2036:SHL Championship | 2042:SHL Championship
CHAOS,LD,OHL,66,60,SHL,36,34,false,false,0,0,0,70,2,0,0,
CHAOS,C,QMJHL,68,62,SHL,36,34,true,false,318,36,97,69,2,0,0,
CHAOS,RD,WHL,65,58,SHL,36,34,false,false,0,0,0,68,2,0,0,
CHAOS,LW,QMJHL,69,62,SHL,36,34,true,false,397,100,63,65,2,0,0,
CHAOS,LW,USHL,69,63,SHL,36,34,true,false,319,85,44,68,2,0,0,
CHAOS,C,QMJHL,68,62,SHL,36,34,true,false,322,35,114,65,2,1,1,2034:SHL Championship
CHAOS,LW,LIIGA,67,62,SHL,36,34,false,false,0,0,0,0,1,1,1,2033:SHL Championship
CHAOS,G,QMJHL,68,61,SHL,36,34,false,false,0,0,0,185,2,1,1,2040:AHL Championship
CHAOS,RD,OHL,66,59,SHL,36,34,false,false,0,0,0,66,2,1,1,2039:SHL Championship
CHAOS,RD,SHL,66,59,SHL,36,34,false,false,0,0,0,0,1,0,0,
CHAOS,LD,LIIGA,65,57,SHL,36,34,false,false,0,0,0,0,1,1,1,2032:SHL Championship
CHAOS,RW,OHL,68,61,SHL,36,34,true,false,81,24,10,65,2,1,1,2033:SHL Championship
CHAOS,LD,LIIGA,67,59,SHL,36,34,false,false,0,0,0,0,1,2,2,2031:SHL Championship | 2038:SHL Championship
CHAOS,C,OHL,70,64,SHL,36,34,true,false,476,94,246,66,2,1,1,2029:OHL Championship
CHAOS,LD,OHL,67,60,SHL,36,34,false,false,0,0,0,70,2,1,1,2033:SHL Championship
CHAOS,G,LIIGA,68,61,SHL,36,34,false,false,0,0,0,255,1,2,2,2031:SHL Championship | 2036:SHL Championship
CHAOS,C,NCAA,71,65,NHL,36,34,true,false,556,77,229,65,2,0,0,
CHAOS,G,SHL,69,63,SHL,36,34,true,false,62,0,0,190,1,1,1,2038:SHL Championship
CHAOS,G,NCAA,70,62,SHL,36,34,true,false,247,0,0,312,2,1,1,2028:NCAA Championship
CHAOS,RW,USHL,69,61,SHL,36,34,true,false,313,72,74,65,2,0,0,
CHAOS,LD,USHL,64,58,SHL,36,34,false,false,0,0,0,71,2,1,1,2033:SHL Championship
CHAOS,G,QMJHL,70,62,SHL,36,34,false,false,0,0,0,430,2,0,0,
CHAOS,C,WHL,68,62,SHL,36,34,true,false,314,16,141,68,2,0,0,
CHAOS,LW,LIIGA,67,60,SHL,36,34,false,false,0,0,0,0,1,1,1,2030:SHL Championship
CHAOS,RD,USHL,64,57,SHL,36,34,false,false,0,0,0,68,2,0,0,
CHAOS,G,OHL,67,59,SHL,36,34,false,false,0,0,0,57,2,0,0,
CHAOS,RW,LIIGA,66,60,SHL,36,34,false,false,0,0,0,0,1,0,0,
CHAOS,RW,WHL,68,62,SHL,36,34,true,false,245,81,28,69,2,2,2,2029:WHL Championship | 2043:SHL Championship
CHAOS,LD,LIIGA,64,57,SHL,36,34,false,false,0,0,0,0,1,1,1,2026:LIIGA Championship
CHAOS,LD,NCAA,64,57,SHL,36,34,false,false,0,0,0,69,2,0,0,
CHAOS,G,OHL,69,61,SHL,36,34,true,false,127,0,0,122,2,0,0,
CHAOS,LD,NCAA,66,59,SHL,36,34,false,false,0,0,0,65,2,1,1,2035:SHL Championship
CHAOS,C,SHL,68,62,SHL,36,34,true,false,161,27,60,0,1,0,0,
CHAOS,RW,NCAA,68,61,SHL,36,34,true,false,76,23,17,65,2,0,0,
CHAOS,RW,SHL,68,63,SHL,36,34,true,false,233,79,34,0,1,0,0,
CHAOS,G,OHL,70,62,SHL,36,34,true,false,67,0,0,357,2,0,0,
CHAOS,LW,WHL,70,63,SHL,36,34,true,false,397,143,42,65,2,0,0,
CHAOS,LW,WHL,69,63,SHL,36,34,true,false,313,84,46,68,2,0,0,
CHAOS,LW,OHL,66,60,SHL,36,34,false,false,0,0,0,68,2,0,0,
CHAOS,LW,NCAA,69,62,SHL,36,34,true,false,316,74,66,67,2,0,0,
CHAOS,C,QMJHL,70,65,NHL,36,34,true,false,556,86,208,65,2,0,0,
CHAOS,C,NCAA,65,59,SHL,36,34,false,false,0,0,0,65,2,1,1,2031:SHL Championship
CHAOS,LW,SHL,68,61,SHL,36,34,true,false,154,36,18,0,1,0,0,
CHAOS,G,QMJHL,68,60,SHL,36,34,true,false,63,0,0,324,2,1,1,2028:QMJHL Championship
CHAOS,RD,USHL,65,58,SHL,36,34,false,false,0,0,0,71,2,0,0,
CHAOS,RD,WHL,66,58,SHL,36,34,false,false,0,0,0,66,2,0,0,
CHAOS,LW,USHL,69,62,SHL,36,34,true,false,408,100,76,71,2,0,0,
CHAOS,RD,LIIGA,66,58,SHL,36,34,false,false,0,0,0,0,1,0,0,
CHAOS,G,WHL,69,61,SHL,36,34,true,false,188,0,0,186,2,2,2,2030:AHL Championship | 2041:AHL Championship
CHAOS,RD,QMJHL,65,58,SHL,36,34,false,false,0,0,0,65,2,0,0,
CHAOS,G,WHL,67,59,SHL,36,34,false,false,0,0,0,59,2,2,2,2026:WHL Championship | 2034:SHL Championship
CHAOS,G,WHL,67,59,SHL,36,34,false,false,0,0,0,59,2,1,1,2027:WHL Championship
CHAOS,RW,SHL,66,59,SHL,36,34,false,false,0,0,0,0,1,0,0,
CHAOS,RW,USHL,68,62,SHL,36,34,true,false,164,31,30,65,2,3,3,2026:USHL Championship | 2041:NHL Championship | 2042:SHL Championship
CHAOS,C,SHL,66,59,SHL,36,34,false,false,0,0,0,0,1,0,0,
CHAOS,RW,LIIGA,67,60,SHL,36,34,false,false,0,0,0,0,1,1,1,2034:SHL Championship
CHAOS,G,USHL,69,62,SHL,36,34,false,false,0,0,0,376,2,0,0,
CHAOS,C,OHL,68,60,SHL,36,34,true,false,78,5,30,68,2,0,0,
CHAOS,RD,LIIGA,66,59,SHL,36,34,false,false,0,0,0,0,1,0,0,
CHAOS,RW,USHL,69,62,SHL,36,34,true,false,236,59,37,69,2,0,0,
CHAOS,RD,LIIGA,67,61,SHL,36,34,false,false,0,0,0,0,1,1,1,2027:SHL Championship
CHAOS,RW,SHL,65,59,SHL,36,34,false,false,0,0,0,0,1,0,0,
CHAOS,C,NCAA,69,62,SHL,36,34,true,false,409,41,139,71,2,0,0,
CHAOS,LD,LIIGA,64,58,SHL,36,34,false,false,0,0,0,0,1,4,4,2026:LIIGA Championship | 2031:SHL Championship | 2037:SHL Championship | 2043:SHL Championship
CHAOS,LW,OHL,69,62,SHL,36,34,true,false,390,96,53,69,2,1,1,2043:SHL Championship
CHAOS,C,WHL,69,61,SHL,36,34,true,false,395,59,131,67,2,1,1,2029:WHL Championship
CHAOS,RD,OHL,65,57,SHL,36,34,false,false,0,0,0,70,2,0,0,
CHAOS,G,QMJHL,69,62,SHL,36,34,true,false,60,0,0,303,2,1,1,2040:AHL Championship
CHAOS,LW,OHL,68,62,SHL,36,34,true,false,158,44,27,70,2,0,0,
CHAOS,RW,QMJHL,70,64,SHL,36,34,true,false,476,162,97,70,2,1,1,2041:NHL Championship
CHAOS,RD,LIIGA,66,59,SHL,36,34,false,false,0,0,0,0,1,0,0,
CHAOS,RD,NCAA,64,58,SHL,36,34,false,false,0,0,0,65,2,0,0,
CHAOS,C,LIIGA,66,60,SHL,36,34,false,false,0,0,0,0,1,1,1,2031:SHL Championship
CHAOS,LW,LIIGA,69,63,SHL,36,34,true,false,314,129,43,0,1,0,0,
CHAOS,G,NCAA,69,61,SHL,36,34,true,false,59,0,0,319,2,0,0,
CHAOS,RW,OHL,69,62,SHL,36,34,true,false,311,107,35,69,2,2,2,2026:OHL Championship | 2037:SHL Championship
CHAOS,G,NCAA,66,60,SHL,36,34,false,false,0,0,0,58,2,1,1,2036:SHL Championship
CHAOS,LD,NCAA,67,60,SHL,36,34,false,false,0,0,0,70,2,1,1,2035:SHL Championship
CHAOS,RW,WHL,69,62,SHL,36,34,true,false,327,84,43,70,2,0,0,
CHAOS,RD,LIIGA,65,58,SHL,36,34,false,false,0,0,0,0,1,0,0,
CHAOS,C,QMJHL,69,62,SHL,36,34,true,false,392,44,188,67,2,0,0,
CHAOS,G,USHL,66,58,SHL,36,34,false,false,0,0,0,59,2,0,0,
CHAOS,C,OHL,67,60,SHL,36,34,false,false,0,0,0,70,2,1,1,2035:SHL Championship
CHAOS,LW,WHL,67,60,SHL,36,34,false,false,0,0,0,68,2,0,0,
CHAOS,RD,USHL,66,58,SHL,36,34,false,false,0,0,0,71,2,0,0,
CHAOS,G,QMJHL,68,60,SHL,36,34,false,false,0,0,0,256,2,1,1,2038:SHL Championship
CHAOS,RD,SHL,64,55,SHL,36,34,false,false,0,0,0,0,1,0,0,
CHAOS,C,QMJHL,66,60,SHL,36,34,false,false,0,0,0,66,2,1,1,2037:SHL Championship
CHAOS,RD,NCAA,66,59,SHL,36,34,false,false,0,0,0,71,2,1,1,2038:SHL Championship
CHAOS,RD,SHL,63,55,SHL,36,34,false,false,0,0,0,0,1,0,0,
CHAOS,RW,LIIGA,69,63,SHL,36,34,true,false,394,97,63,0,1,0,0,
CHAOS,G,OHL,69,61,SHL,36,34,false,false,0,0,0,234,2,0,0,
CHAOS,LW,NCAA,68,62,SHL,36,34,true,false,158,42,26,68,2,1,1,2037:SHL Championship
CHAOS,C,SHL,65,60,SHL,36,34,false,false,0,0,0,0,1,1,1,2041:SHL Championship
CHAOS,G,SHL,68,60,SHL,36,34,false,false,0,0,0,125,1,1,1,2029:SHL Championship
CHAOS,RW,OHL,68,62,SHL,36,34,true,false,239,73,36,65,2,1,1,2026:OHL Championship
CHAOS,G,USHL,70,62,SHL,36,34,false,false,0,0,0,439,2,0,0,
CHAOS,LD,LIIGA,65,57,SHL,36,34,false,false,0,0,0,0,1,1,1,2033:SHL Championship
CHAOS,G,NCAA,69,61,SHL,36,34,true,false,67,0,0,309,2,2,2,2033:SHL Championship | 2041:AHL Championship
CHAOS,C,USHL,69,63,SHL,36,34,true,false,400,71,144,65,2,2,2,2027:USHL Championship | 2043:SHL Championship
CHAOS,C,WHL,69,63,SHL,36,34,true,false,393,53,121,70,2,0,0,
CHAOS,RD,OHL,67,60,SHL,36,34,false,false,0,0,0,70,2,2,2,2037:SHL Championship | 2043:SHL Championship
CHAOS,LD,WHL,66,58,SHL,36,34,false,false,0,0,0,68,2,2,2,2042:SHL Championship | 2043:SHL Championship
CHAOS,LD,QMJHL,67,59,SHL,36,34,false,false,0,0,0,69,2,1,1,2031:SHL Championship
CHAOS,LW,OHL,66,61,SHL,36,34,false,false,0,0,0,64,2,0,0,
CHAOS,RW,OHL,67,60,SHL,36,34,false,false,0,0,0,65,2,0,0,
CHAOS,LW,SHL,68,62,SHL,36,34,true,false,327,88,68,0,1,1,1,2042:NHL Championship
CHAOS,LW,LIIGA,66,59,SHL,36,34,false,false,0,0,0,0,1,0,0,
CHAOS,RW,QMJHL,70,64,SHL,36,34,true,false,467,169,54,66,2,0,0,
CHAOS,LD,QMJHL,65,58,SHL,36,34,false,false,0,0,0,71,2,1,1,2031:SHL Championship
CHAOS,LW,SHL,68,62,SHL,36,34,true,false,156,36,16,0,1,1,1,2032:SHL Championship
CHAOS,LW,QMJHL,69,63,SHL,36,34,true,false,404,94,61,71,2,0,0,
CHAOS,C,LIIGA,66,59,SHL,36,34,false,false,0,0,0,0,1,0,0,
CHAOS,LW,WHL,70,63,SHL,36,34,true,false,477,119,57,68,2,1,1,2031:SHL Championship
CHAOS,G,QMJHL,68,60,SHL,36,34,true,false,67,0,0,131,2,0,0,
CHAOS,G,OHL,70,63,SHL,36,34,true,false,191,0,0,253,2,0,0,
CHAOS,RD,QMJHL,66,58,SHL,36,34,false,false,0,0,0,71,2,1,1,2034:SHL Championship
CHAOS,G,USHL,70,63,SHL,36,34,true,false,68,0,0,377,2,0,0,
CHAOS,LD,WHL,66,59,SHL,36,34,false,false,0,0,0,68,2,1,1,2028:WHL Championship
CHAOS,G,LIIGA,70,62,SHL,36,34,true,false,248,0,0,132,1,1,1,2041:NHL Championship
CHAOS,C,QMJHL,67,61,SHL,36,34,false,false,0,0,0,69,2,1,1,2043:SHL Championship
CHAOS,G,SHL,67,60,SHL,36,34,false,false,0,0,0,0,1,1,1,2031:SHL Championship
CHAOS,LD,WHL,65,59,SHL,36,34,false,false,0,0,0,67,2,0,0,
CHAOS,G,OHL,68,60,SHL,36,34,false,false,0,0,0,125,2,1,1,2032:SHL Championship
CHAOS,RW,QMJHL,70,64,SHL,36,34,true,false,547,183,75,71,2,0,0,
CHAOS,LD,WHL,67,61,SHL,36,34,false,false,0,0,0,67,2,0,0,
CHAOS,LD,USHL,67,59,SHL,36,34,false,false,0,0,0,65,2,0,0,
CHAOS,RW,USHL,68,61,SHL,36,34,true,false,158,61,20,68,2,0,0,
CHAOS,RW,QMJHL,69,61,SHL,36,34,true,false,389,97,65,70,2,0,0,
CHAOS,RD,QMJHL,66,58,SHL,36,34,false,false,0,0,0,69,2,0,0,
CHAOS,RW,SHL,66,59,SHL,36,34,false,false,0,0,0,0,1,0,0,
CHAOS,C,SHL,66,59,SHL,36,34,false,false,0,0,0,0,1,0,0,
CHAOS,LW,WHL,68,61,SHL,36,34,true,false,164,49,24,68,2,0,0,
CHAOS,RW,QMJHL,70,65,NHL,36,34,true,false,547,181,89,70,2,1,1,2027:QMJHL Championship
CHAOS,RD,LIIGA,66,59,SHL,36,34,false,false,0,0,0,0,1,1,1,2040:SHL Championship
CHAOS,G,SHL,68,60,SHL,36,34,false,false,0,0,0,117,1,0,0,
CHAOS,LW,QMJHL,66,60,SHL,36,34,false,false,0,0,0,65,2,0,0,
CHAOS,C,NCAA,68,63,SHL,36,34,true,false,315,39,113,68,2,0,0,
CHAOS,RD,WHL,65,57,SHL,36,34,false,false,0,0,0,69,2,1,1,2032:SHL Championship
CHAOS,C,WHL,69,63,SHL,36,34,true,false,385,37,166,68,2,1,1,2043:SHL Championship
CHAOS,RD,SHL,67,59,SHL,36,34,false,false,0,0,0,0,1,0,0,
CHAOS,RW,QMJHL,71,64,SHL,36,34,true,false,476,157,93,67,2,1,1,2032:SHL Championship
CHAOS,LD,QMJHL,65,58,SHL,36,34,false,false,0,0,0,65,2,0,0,
CHAOS,RW,NCAA,71,64,SHL,36,34,true,false,481,136,121,66,2,1,1,2040:NHL Championship
CHAOS,LW,NCAA,68,62,SHL,36,34,true,false,154,29,22,68,2,0,0,
CHAOS,RD,QMJHL,65,57,SHL,36,34,false,false,0,0,0,70,2,0,0,
CHAOS,RD,SHL,66,59,SHL,36,34,false,false,0,0,0,0,1,3,3,2028:SHL Championship | 2030:SHL Championship | 2042:SHL Championship
CHAOS,LW,SHL,69,63,SHL,36,34,true,false,404,117,70,0,1,1,1,2034:SHL Championship
CHAOS,RW,QMJHL,68,60,SHL,36,34,true,false,160,42,15,71,2,0,0,
CHAOS,G,NCAA,68,60,SHL,36,34,false,false,0,0,0,333,2,0,0,
CHAOS,G,NCAA,70,63,SHL,36,34,true,false,61,0,0,308,2,0,0,
CHAOS,LW,LIIGA,68,61,SHL,36,34,true,false,160,33,16,0,1,2,2,2028:SHL Championship | 2031:SHL Championship
CHAOS,RD,NCAA,68,61,SHL,36,34,true,false,241,1,58,67,2,0,0,
CHAOS,LW,NCAA,68,61,SHL,36,34,true,false,77,19,5,71,2,1,1,2043:SHL Championship
CHAOS,RW,LIIGA,68,62,SHL,36,34,true,false,236,54,50,0,1,2,2,2028:SHL Championship | 2043:SHL Championship
CHAOS,G,USHL,69,62,SHL,36,34,false,false,0,0,0,314,2,0,0,
CHAOS,RD,LIIGA,63,54,SHL,36,34,false,false,0,0,0,0,1,1,1,2036:SHL Championship
CHAOS,C,QMJHL,68,63,SHL,36,34,true,false,237,35,85,69,2,2,2,2034:SHL Championship | 2036:SHL Championship
CHAOS,RW,LIIGA,65,58,SHL,36,34,false,false,0,0,0,0,1,0,0,
CHAOS,LW,WHL,69,62,SHL,36,34,true,false,325,113,53,67,2,0,0,
CHAOS,LD,QMJHL,69,62,SHL,36,34,true,false,317,7,82,71,2,0,0,
CHAOS,LD,NCAA,66,58,SHL,36,34,false,false,0,0,0,67,2,0,0,
CHAOS,LW,LIIGA,64,58,SHL,36,34,false,false,0,0,0,0,1,0,0,
CHAOS,RD,OHL,67,60,SHL,36,34,false,false,0,0,0,68,2,1,1,2035:SHL Championship
CHAOS,LD,NCAA,66,59,SHL,36,34,false,false,0,0,0,69,2,0,0,
CHAOS,RW,SHL,68,63,SHL,36,34,true,false,313,62,35,0,1,0,0,
CHAOS,RD,LIIGA,65,58,SHL,36,34,false,false,0,0,0,0,1,0,0,
CHAOS,G,USHL,67,59,SHL,36,34,false,false,0,0,0,61,2,1,1,2027:USHL Championship
CHAOS,RD,QMJHL,67,60,SHL,36,34,false,false,0,0,0,68,2,0,0,
CHAOS,RW,SHL,68,62,SHL,36,34,true,false,159,34,32,0,1,1,1,2026:SHL Championship
CHAOS,RW,USHL,67,61,SHL,36,34,false,false,0,0,0,65,2,0,0,
CHAOS,LW,SHL,64,57,SHL,36,34,false,false,0,0,0,0,1,0,0,
CHAOS,RW,USHL,68,61,SHL,36,34,true,false,76,19,11,68,2,0,0,
